lib_mrq,lib_mod_doss,lib_mod,dscom,cod_cbr,hybride,puiss_admin_98,puiss_max,conso_urb,conso_exurb,conso_mixte,co2,co_typ_1,nox,ptcl,masse_ordma_min,masse_ordma_max,champ_v9,Carrosserie,gamme,Mp,Ct,W (mm),At1 (mm),At2 (mm),ec (cm3),typ_boite,nb_rapp,category
CITROEN,C3 PICASSO,C3 PICASSO,C3 PICASSO VTI (120ch) BVM,ES,non,7,88.0,8.600000381,5.0,6.300000191,145.0,0.305999994,0.017000001,,1279,1279,715/2007*195/2013EURO5,MINISPACE,INFERIEURE,na,M1,2450.0,1472.0,1468.0,1598.0,M,5,D
CITROEN,C3 PICASSO,C3 PICASSO,C3 PICASSO VTi (95ch),ES,non,6,70.0,8.399999619,5.099999905,6.300000191,145.0,0.247999996,0.029999999,,1276,1276,715/2007*195/2013EURO5,MINISPACE,INFERIEURE,na,M1,2540.0,1472.0,1468.0,1397.0,M,5,D
CITROEN,C3 PICASSO,C3 PICASSO,C3 PICASSO VTi (95ch),ES,non,6,70.0,8.399999619,5.099999905,6.300000191,145.0,0.247999996,0.029999999,,1276,1276,715/2007*195/2013EURO5,MINISPACE,INFERIEURE,,M1,2540.0,1472.0,1468.0,1397.0,M,5,D
CITROEN,C3 PICASSO,C3 PICASSO,C3 PICASSO VTi (95ch),ES,non,6,70.0,8.199999809,4.900000095,6.099999905,140.0,0.247999996,0.029999999,,1276,1276,715/2007*195/2013EURO5,MINISPACE,INFERIEURE,,M1,2540.0,1472.0,1468.0,1397.0,M,5,C
CITROEN,C3 PICASSO,C3 PICASSO,C3 PICASSO VTi (95ch),ES,non,6,70.0,8.199999809,4.900000095,6.099999905,140.0,0.247999996,0.029999999,,1276,1276,715/2007*195/2013EURO5,MINISPACE,INFERIEURE,na,M1,2540.0,1472.0,1468.0,1397.0,M,5,C
CITROEN,C5,C5,C5 HDi (140ch) BVM6,GO,non,7,103.0,6.300000191,4.300000191,5.0,130.0,0.280999988,0.153999999,0.001,1610,1610,715/2007*630/2012EURO5,BERLINE,MOY-SUPER,,M1,2815.0,1587.0,1564.0,1997.0,M,6,C
CITROEN,C5,C5,C5 HDi (160ch) BVA6,GO,non,9,120.0,8.199999809,5.099999905,6.199999809,163.0,0.213,0.138999999,0.003,1684,1684,715/2007*630/2012EURO5,BERLINE,MOY-SUPER,,M1,2815.0,1587.0,1564.0,1997.0,A,6,E
CITROEN,C5,C5,C5 HDi (200ch) BVA6,GO,non,12,150.0,8.0,4.699999809,5.900000095,155.0,0.224999994,0.147,0.001,1735,1735,715/2007*630/2012EURO5,BERLINE,MOY-SUPER,,M1,2815.0,1587.0,1564.0,2179.0,A,6,D
CITROEN,C5,C5,C5 THP (155ch) BVA6,ES,non,9,115.0,10.5,5.599999905,7.300000191,169.0,0.773000002,0.045000002,0.002,1590,1590,715/2007*195/2013EURO5,BERLINE,MOY-SUPER,,M1,2815.0,1587.0,1564.0,1598.0,A,6,E
CITROEN,C5,C5,C5 THP (155ch) BVM6,ES,non,9,115.0,9.300000191,5.099999905,6.699999809,153.0,0.930999994,0.044,0.0,1505,1505,715/2007*195/2013EURO5,BERLINE,MOY-SUPER,,M1,2815.0,1587.0,1564.0,1598.0,M,6,D
CITROEN,C5,C5,C5 Tourer HDi (140ch) BVM6,GO,non,8,103.0,6.400000095,4.300000191,5.099999905,134.0,0.280999988,0.153999999,0.001,1730,1730,715/2007*630/2012EURO5,BREAK,MOY-SUPER,,M1,2815.0,1587.0,1564.0,1997.0,M,6,C
CITROEN,C5,C5,C5 Tourer HDi (160ch) BVA6,GO,non,9,120.0,8.199999809,5.099999905,6.199999809,163.0,0.213,0.138999999,0.003,1717,1717,715/2007*630/2012EURO5,BREAK,MOY-SUPER,,M1,2815.0,1587.0,1564.0,1997.0,A,6,E
CITROEN,C5,C5,C5 Tourer THP (155ch) BVM6,ES,non,9,115.0,9.5,5.199999809,6.800000191,155.0,0.930999994,0.044,0.0,1578,1578,715/2007*195/2013EURO5,BREAK,MOY-SUPER,,M1,2815.0,1587.0,1564.0,1598.0,M,6,D
CITROEN,C8,C8,C8 2.0 HDi (135ch) FAP BVM6,GO,non,8,100.0,7.400000095,5.0,5.900000095,155.0,0.307999998,0.148000002,0.001,1845,1845,715/2007*630/2012EURO5,MONOSPACE,SUPERIEURE,,M1,2823.0,1570.0,1548.0,1997.0,M,6,D
CITROEN,C8,C8,C8 2.0 HDi (160ch) FAP BVM6,GO,non,9,120.0,7.400000095,5.0,5.900000095,155.0,0.307999998,0.148000002,0.001,1845,1845,715/2007*630/2012EURO5,MONOSPACE,SUPERIEURE,,M1,2823.0,1570.0,1548.0,1997.0,M,6,D
CITROEN,C8,C8,C8 2.0 HDi (160ch) FAP BVM6,GO,non,9,120.0,7.400000095,5.0,5.900000095,155.0,0.307999998,0.148000002,0.001,1845,1845,715/2007*630/2012EURO5,MONOSPACE,SUPERIEURE,na,M1,2823.0,1570.0,1548.0,1997.0,M,6,D
CITROEN,C8,C8,C8 2.0 HDi (160ch) FAP BVM6,GO,non,9,120.0,7.400000095,5.0,5.900000095,155.0,0.307999998,0.148000002,0.001,1845,1845,715/2007*630/2012EURO5,MONOSPACE,SUPERIEURE,,M1,1896.0,1570.0,1548.0,1997.0,M,6,D
CITROEN,C8,C8,C8 2.0 HDi (160ch) FAP BVM6,GO,non,9,120.0,7.400000095,5.0,5.900000095,155.0,0.307999998,0.148000002,0.001,1845,1845,715/2007*630/2012EURO5,MONOSPACE,SUPERIEURE,,M1,2823.0,1570.0,1568.0,1997.0,M,6,D
CITROEN,DS3,DS3,DS3 VTI (120ch) BVA,ES,non,7,88.0,9.300000191,4.900000095,6.5,150.0,0.335999995,0.026000001,,1164,1164,715/2007*195/2013EURO5,BERLINE,INFERIEURE,,M1,2452.0,1468.0,1471.0,1598.0,A,4,D
CITROEN,DS3,DS3,DS3 VTI (120ch) BVM5,ES,non,7,88.0,8.0,4.900000095,6.0,138.0,0.241999999,0.048999999,,1150,1150,715/2007*195/2013EURO5,BERLINE,INFERIEURE,,M1,2452.0,1468.0,1471.0,1598.0,M,5,C
CITROEN,DS3,DS3,DS3 VTI (120ch) BVM5,ES,non,6,88.0,7.5,4.5,5.699999809,132.0,0.241999999,0.048999999,,1150,1150,715/2007*195/2013EURO5,BERLINE,INFERIEURE,,M1,2452.0,1468.0,1471.0,1598.0,M,5,C
CITROEN,JUMPY,JUMPY,JUMPY Multispace L1H1 8/9PL HDi (125ch) BVM6,GO,non,8,94.0,7.599999905,6.0,6.599999905,172.0,0.335999995,0.180999994,0.002,1976,1988,715/2007*630/2012EURO5,MINIBUS,MOY-INFER,,M1,3000.0,1570.0,1604.0,1997.0,M,6,E
CITROEN,JUMPY,JUMPY,JUMPY Multispace L1H1 8/9PL HDi (125ch) BVM6,GO,non,8,94.0,7.599999905,6.0,6.599999905,172.0,0.335999995,0.180999994,0.002,1976,1988,715/2007*630/2012EURO5,MINIBUS,MOY-INFER,na,M1,3000.0,1570.0,1604.0,1997.0,M,6,E
CITROEN,JUMPY,JUMPY,JUMPY Multispace L2H1 HDi (160ch) BVA6,GO,non,10,120.0,9.0,6.800000191,7.599999905,199.0,0.211999997,0.229000002,0.003,1997,2009,715/2007*630/2012EURO5,MINIBUS,MOY-INFER,,M1,3122.0,1570.0,1604.0,1997.0,A,6,E
CITROEN,JUMPY,JUMPY,JUMPY Multispace L2H1 HDi (160ch) BVA6,GO,non,10,120.0,9.0,6.800000191,7.599999905,199.0,0.211999997,0.229000002,0.003,1997,2009,715/2007*630/2012EURO5,MINIBUS,MOY-INFER,na,M1,3122.0,1570.0,1604.0,1997.0,A,6,E
CITROEN,JUMPY,JUMPY,JUMPY Multispace L2H1 HDi (160ch) BVM6,GO,non,10,120.0,7.599999905,6.0,6.599999905,172.0,0.335999995,0.180999994,0.002,2017,2028,715/2007*630/2012EURO5,MINIBUS,MOY-INFER,,M1,3122.0,1570.0,1604.0,1997.0,M,6,E
FIAT,500,500,500 1.2 (69ch),ES,non,4,51.0,6.400000095,4.300000191,5.099999905,119.0,0.27700001,0.014,,940,940,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1242.0,M,5,B
FIAT,500,500,500 1.2 (69ch),ES,non,4,51.0,6.400000095,4.300000191,5.099999905,119.0,0.27700001,0.014,,940,940,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,M,5,B
FIAT,500,500,500 1.2 (69ch),ES,non,4,51.0,6.400000095,4.300000191,5.099999905,119.0,0.27700001,0.014,,940,940,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1414.0,1242.0,M,5,B
FIAT,500,500,500 1.2 8V,ES,non,4,51.0,6.400000095,4.300000191,5.099999905,119.0,0.27700001,0.014,,940,940,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1242.0,M,5,B
FIAT,500,500,500 1.2 8V,ES,non,4,51.0,6.400000095,4.300000191,5.099999905,119.0,0.27700001,0.014,,940,940,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,M,5,B
FIAT,500,500,500 1.2 8V,ES,non,4,51.0,6.400000095,4.300000191,5.099999905,119.0,0.27700001,0.014,,940,940,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1414.0,1242.0,M,5,B
FIAT,500,500,500 1.2 (69ch) Dualogic,ES,non,4,51.0,6.199999809,4.300000191,5.0,115.0,0.345999986,0.012,,975,975,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,D,5,B
FIAT,500,500,500 1.2 8V Dualogic Start/Stop Euro 5,ES,non,4,51.0,6.199999809,4.300000191,5.0,115.0,0.345999986,0.012,,975,975,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,D,5,B
FIAT,500,500,500 1.2 8V (69ch) Dualogic Start/Stop,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,975,975,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1242.0,D,5,B
FIAT,500,500,500 1.2 8V (69ch) Dualogic Start/Stop,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,975,975,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,D,5,B
FIAT,500,500,500 1.2 8V (69ch) Dualogic Start/Stop,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,975,975,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,1242.0,D,5,B
FIAT,500,500,500 1.2 8V Dualogic Start/Stop Euro 5,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,975,975,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1242.0,D,5,B
FIAT,500,500,500 1.2 8V Dualogic Start/Stop Euro 5,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,975,975,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,D,5,B
FIAT,500,500,500 1.2 8V Dualogic Start/Stop Euro 5,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,975,975,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,1242.0,D,5,B
FIAT,500,500,500 1.2 8V Dualogic Start/Stop Euro 5,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,975,975,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1242.0,M,5,B
FIAT,500,500,500 1.2 8V Dualogic Start/Stop Euro 5,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,975,975,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,M,5,B
FIAT,500,500,500 1.2 8V Dualogic Start/Stop Euro 5,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,975,975,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,1242.0,M,5,B
FIAT,500,500,500 1.2 8V Dualogic,ES,non,4,51.0,6.199999809,4.300000191,5.0,118.0,0.345999986,0.012,,975,975,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,D,5,B
FIAT,500,500,500 1.2 8V Dualogic,ES,non,4,51.0,6.199999809,4.300000191,5.0,118.0,0.345999986,0.012,,975,975,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1242.0,D,5,B
FIAT,500,500,500 1.2 8V Dualogic Start/Stop Euro 6,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,975,975,715/2007*630/2012EURO6,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,1242.0,D,5,B
FIAT,500,500,500 1.2 8V Dualogic Start/Stop Euro 6,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,1015,1015,715/2007*630/2012EURO6,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,1242.0,D,5,B
FIAT,500,500,500 1.2 8V Start/Stop Euro 5,ES,non,4,51.0,5.699999809,4.300000191,4.800000191,113.0,0.351000011,0.032000002,,940,940,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1242.0,M,5,B
FIAT,500,500,500 1.2 8V Start/Stop Euro 5,ES,non,4,51.0,5.699999809,4.300000191,4.800000191,113.0,0.351000011,0.032000002,,940,940,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,M,5,B
FIAT,500,500,500 1.2 8V Start/Stop Euro 5,ES,non,4,51.0,5.699999809,4.300000191,4.800000191,113.0,0.351000011,0.032000002,,940,940,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1414.0,1242.0,M,5,B
FIAT,500,500,500 1.2 8V Start/Stop Euro 5,ES,non,4,51.0,5.699999809,4.300000191,4.800000191,113.0,0.351000011,0.032000002,,940,940,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,1242.0,M,5,B
FIAT,500,500,500 1.2 8V Start/Stop Euro 6,ES,non,4,51.0,5.699999809,4.300000191,4.800000191,113.0,0.351000011,0.032000002,,940,940,715/2007*630/2012EURO6,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,1242.0,M,5,B
FIAT,500,500,500 1.3 MultiJet 16V,GO,non,4,55.0,5.300000191,3.599999905,4.199999809,110.0,0.351000011,0.138999999,0.001,1055,1055,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1248.0,M,5,B
FIAT,500,500,500 1.3 MultiJet 16V,GO,non,4,55.0,5.300000191,3.599999905,4.199999809,110.0,0.351000011,0.138999999,0.001,1055,1055,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1248.0,M,5,B
FIAT,500,500,500 1.3 MultiJet 16V (95ch) Start/Stop DPF,GO,non,5,70.0,5.0,3.299999952,3.900000095,104.0,0.407999992,0.159999996,0.001,1055,1055,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1248.0,M,5,B
FIAT,500,500,500 1.3 MultiJet 16V (95ch) Start/Stop DPF,GO,non,5,70.0,5.0,3.299999952,3.900000095,104.0,0.407999992,0.159999996,0.001,1055,1055,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1248.0,M,5,B
FIAT,500,500,500 1.3 MultiJet 16V (95ch) Start/Stop DPF,GO,non,5,70.0,5.0,3.299999952,3.900000095,104.0,0.407999992,0.159999996,0.001,1055,1055,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,1248.0,M,5,B
FIAT,500,500,500 1.3 MultiJet 16V (95ch) Start/Stop DPF,GO,non,5,70.0,4.699999809,3.099999905,3.700000048,97.0,0.351000011,0.160999998,0.0,1055,1055,715/2007*630/2012EURO5,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,1248.0,M,5,A
FIAT,500,500,500 1.4 (100ch) Dualogic,ES,non,6,73.5,7.099999905,5.0,5.800000191,135.0,0.469000012,0.006,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1368.0,D,5,C
FIAT,500,500,500 1.4 (100ch) Dualogic,ES,non,6,73.5,7.099999905,5.0,5.800000191,135.0,0.469000012,0.006,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1368.0,M,5,C
FIAT,500,500,500 1.4 (100ch) Dualogic,ES,non,6,73.5,6.699999809,5.0,5.599999905,130.0,0.344999999,0.024,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1368.0,D,5,C
FIAT,500,500,500 1.4 (100ch) Dualogic,ES,non,6,73.5,6.699999809,5.0,5.599999905,130.0,0.344999999,0.024,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1368.0,D,5,C
FIAT,500,500,500 1.4 (100ch) Dualogic Start/Stop,ES,non,6,73.5,6.699999809,5.0,5.599999905,130.0,0.344999999,0.024,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1368.0,D,5,C
FIAT,500,500,500 1.4 (100ch) Dualogic Start/Stop,ES,non,6,73.5,6.699999809,5.0,5.599999905,130.0,0.344999999,0.024,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1368.0,D,5,C
FIAT,500,500,500 1.4 (100ch) Start/Stop,ES,non,6,73.5,7.199999809,5.0,5.800000191,135.0,0.423999995,0.016000001,,1005,1005,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1368.0,M,6,C
FIAT,500,500,500 1.4 (100ch) Start/Stop,ES,non,6,73.5,7.199999809,5.0,5.800000191,135.0,0.423999995,0.016000001,,1005,1005,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1368.0,M,6,C
FIAT,500,500,500 1.4 16V (100ch),ES,non,6,73.5,7.199999809,5.0,5.800000191,135.0,0.423999995,0.016000001,,1005,1005,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1368.0,M,6,C
FIAT,500,500,500 1.4 16V (100ch),ES,non,6,73.5,7.199999809,5.0,5.800000191,135.0,0.423999995,0.016000001,,1005,1005,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1368.0,M,6,C
FIAT,500,500,500 1.4 16V (100ch),ES,non,6,73.5,7.699999809,5.099999905,6.099999905,140.0,0.333000004,0.011,,1005,1005,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1368.0,M,6,C
FIAT,500,500,500 1.4 16V (100ch),ES,non,6,73.5,7.699999809,5.099999905,6.099999905,140.0,0.333000004,0.011,,1005,1005,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1368.0,M,6,C
FIAT,500,500,500 1.4 16V (100ch),ES,non,6,73.5,7.699999809,5.099999905,6.099999905,140.0,0.333000004,0.001,,1005,1005,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1368.0,M,6,C
FIAT,500,500,500 1.4 16V (100ch),ES,non,6,73.5,7.699999809,5.099999905,6.099999905,140.0,0.333000004,0.001,,1005,1005,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1368.0,M,6,C
FIAT,500,500,500 1.4 16V Euro 5,ES,non,6,73.5,8.199999809,5.199999809,6.300000191,149.0,0.333000004,0.011,,1005,1005,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1368.0,M,6,D
FIAT,500,500,500 1.4 16V Euro 5,ES,non,6,73.5,8.199999809,5.199999809,6.300000191,149.0,0.333000004,0.001,,1005,1005,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1368.0,M,6,D
FIAT,500,500,500 TwinAir 0.9 (65ch),ES,non,3,48.0,5.199999809,3.599999905,4.199999809,97.0,0.384000003,0.032000002,,940,940,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,964.0,M,5,A
FIAT,500,500,500 TwinAir 0.9 (85ch),ES,non,4,62.5,4.900000095,3.700000048,4.099999905,95.0,0.419,0.034000002,,1005,1005,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,875.0,M,5,A
FIAT,500,500,500 TwinAir 0.9 (85ch) Dualogic Start/Stop,ES,non,4,62.5,4.400000095,3.599999905,3.900000095,90.0,0.34799999,0.030999999,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,875.0,D,5,A
FIAT,500,500,500 TwinAir 0.9 (85ch) Dualogic Start/Stop,ES,non,4,62.5,4.400000095,3.599999905,3.900000095,90.0,0.34799999,0.030999999,,1015,1015,715/2007*195/2013EURO6,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,875.0,D,5,A
FIAT,500,500,500 TwinAir 0.9 (85ch) Start/Stop,ES,non,4,62.5,4.699999809,3.599999905,4.0,92.0,0.349999994,0.033,,1005,1005,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,875.0,M,5,A
FIAT,500,500,500 TwinAir 0.9 (85ch) Start/Stop Euro 6,ES,non,4,62.5,4.699999809,3.599999905,4.0,92.0,0.349999994,0.033,,1005,1005,715/2007*195/2013EURO6,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,875.0,M,5,A
FIAT,500,500,500 TwinAir 0.9 (85ch) Start/Stop Euro 6,ES,non,4,62.5,4.699999809,3.599999905,4.0,92.0,0.349999994,0.033,,1045,1045,715/2007*195/2013EURO6,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,875.0,M,5,A
FIAT,500C,500C,500C 1.2 (69ch),ES,non,4,51.0,6.400000095,4.300000191,5.099999905,119.0,0.27700001,0.014,,980,980,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,M,5,B
FIAT,500C,500C,500C 1.2 (69ch),ES,non,4,51.0,6.400000095,4.300000191,5.099999905,119.0,0.27700001,0.014,,980,980,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1242.0,M,5,B
FIAT,500C,500C,500C 1.2 8V,ES,non,4,51.0,6.400000095,4.300000191,5.099999905,119.0,0.27700001,0.014,,980,980,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,M,5,B
FIAT,500C,500C,500C 1.2 8V,ES,non,4,51.0,6.400000095,4.300000191,5.099999905,119.0,0.27700001,0.014,,980,980,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1242.0,M,5,B
FIAT,500C,500C,500C 1.2 8V (69ch) Dualogic Start/Stop,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1242.0,D,5,B
FIAT,500C,500C,500C 1.2 8V (69ch) Dualogic Start/Stop,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,D,5,B
FIAT,500C,500C,500C 1.2 8V (69ch) Dualogic Start/Stop,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,1242.0,D,5,B
FIAT,500C,500C,500C 1.2 8V Dual Logic Start/Stop Euro 5,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1242.0,D,5,B
FIAT,500C,500C,500C 1.2 8V Dual Logic Start/Stop Euro 5,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,D,5,B
FIAT,500C,500C,500C 1.2 8V Dual Logic Start/Stop Euro 5,ES,non,4,51.0,5.599999905,4.099999905,4.699999809,110.0,0.275999993,0.013,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,1242.0,D,5,B
FIAT,500C,500C,500C 1.2 8V Dual Logic,ES,non,4,51.0,6.199999809,4.300000191,5.0,118.0,0.345999986,0.012,,1015,1015,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,D,5,B
FIAT,500C,500C,500C 1.2 8V Start/Stop Euro 5,ES,non,4,51.0,5.699999809,4.300000191,4.800000191,113.0,0.351000011,0.032000002,,980,980,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1414.0,1408.0,1242.0,M,5,B
FIAT,500C,500C,500C 1.2 8V Start/Stop Euro 5,ES,non,4,51.0,5.699999809,4.300000191,4.800000191,113.0,0.351000011,0.032000002,,980,980,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,,M1,2300.0,1413.0,1407.0,1242.0,M,5,B
FIAT,500C,500C,500C 1.2 8V Start/Stop Euro 5,ES,non,4,51.0,5.699999809,4.300000191,4.800000191,113.0,0.351000011,0.032000002,,980,980,715/2007*692/2008EURO5,BERLINE,ECONOMIQUE,FIAT GROUP AUTOMOBILES SPA,M1,2300.0,1413.0,1407.0,1242.0,M,5,B
